row_number,index_solo,long_solo,lat_solo,alt_solo,pontos_solo,cob_pais_solo,cob_arb_solo,solo_exp_solo,a_pav_solo,a_edf_solo,agua_solo,index,dia,long,lat,hora,temp,ur,alt,v,distance
1660,0,609076,8268752,,P1,21.74,6.34,10.23,35.2,26.5,0,1659,2011-05-09 00:00:00,609128,8268717,19:51:44,28.5367575068392,65.7035568843327,198 m,30 km/h,62.6817357768593
1661,0,609076,8268752,,P1,21.74,6.34,10.23,35.2,26.5,0,1660,2011-05-09 00:00:00,609051,8268750,19:51:54,28.4352154945371,65.7035568843327,198 m,33 km/h,25.0798724079689
2175,0,609076,8268752,,P1,21.74,6.34,10.23,35.2,26.5,0,2174,2011-05-17 00:00:00,609186,8268693,19:43:54,22.2411527441078,75.6529659795404,187 m,0 km/h,124.823875921236
2176,0,609076,8268752,,P1,21.74,6.34,10.23,35.2,26.5,0,2175,2011-05-17 00:00:00,609186,8268693,19:44:04,22.2411527441078,75.4578795266932,186 m,0 km/h,124.823875921236
2177,0,609076,8268752,,P1,21.74,6.34,10.23,35.2,26.5,0,2176,2011-05-17 00:00:00,609186,8268693,19:44:14,22.2411527441078,75.4578795266932,186 m,0 km/h,124.823875921236
2178,0,609076,8268752,,P1,21.74,6.34,10.23,35.2,26.5,0,2177,2011-05-17 00:00:00,609186,8268693,19:44:24,22.2411527441078,75.4578795266932,187 m,0 km/h,124.823875921236
2179,0,609076,8268752,,P1,21.74,6.34,10.23,35.2,26.5,0,2178,2011-05-17 00:00:00,609186,8268693,19:44:34,22.2411527441078,75.3603363002696,187 m,0 km/h,124.823875921236
2180,0,609076,8268752,,P1,21.74,6.34,10.23,35.2,26.5,0,2179,2011-05-17 00:00:00,609186,8268693,19:44:44,22.2411527441078,75.4578795266932,186 m,6 km/h,124.823875921236
2181,0,609076,8268752,,P1,21.74,6.34,10.23,35.2,26.5,0,2180,2011-05-17 00:00:00,609170,8268700,19:44:54,22.2411527441078,75.3603363002696,187 m,29 km/h,107.424392015966
2182,0,609076,8268752,,P1,21.74,6.34,10.23,35.2,26.5,0,2181,2011-05-17 00:00:00,609094,8268731,19:45:04,22.2411527441078,75.4578795266932,189 m,33 km/h,27.6586333718787
2183,0,609076,8268752,,P1,21.74,6.34,10.23,35.2,26.5,0,2182,2011-05-17 00:00:00,609011,8268766,19:45:14,22.2411527441078,75.5554227531168,190 m,34 km/h,66.4906008395172
2704,0,609076,8268752,,P1,21.74,6.34,10.23,35.2,26.5,0,2703,2011-05-19 00:00:00,609190,8268691,20:53:01,24.2719929901502,71.556150469749,184 m,0 km/h,129.29423807734
2705,0,609076,8268752,,P1,21.74,6.34,10.23,35.2,26.5,0,2704,2011-05-19 00:00:00,609190,8268691,20:53:11,24.2719929901502,71.4586072433254,184 m,0 km/h,129.29423807734
2706,0,609076,8268752,,P1,21.74,6.34,10.23,35.2,26.5,0,2705,2011-05-19 00:00:00,609190,8268691,20:53:21,24.3735350024523,71.4586072433254,184 m,0 km/h,129.29423807734
